股票代號,股票名稱,市場,收盤價,5日均線,20日均線,今日融資增減,今日融券增減,近3日融資增減,近3日融券增減,5日均量(張),籌碼診斷,is_squeeze,is_major_fire,is_retail_trap
2449,京元電子,TSE,223.5,227.47,270.43,231,7,"(-1559, -580, +231)","(-246, +8, +7)",21321,【散戶套牢資 / 留意斷頭】,False,False,True
1313,聯成,TSE,10.35,10.69,12.04,228,0,"(+46, +413, +228)","(+26, +4, +0)",5634,【散戶套牢資 / 留意斷頭】,False,False,True
2439,美律,TSE,80.2,81.64,85.07,224,8,"(-89, -35, +224)","(+1, +4, +8)",1494,【散戶套牢資 / 留意斷頭】,False,False,True
3022,威強電,TSE,85.0,87.48,87.59,216,0,"(-24, -220, +216)","(-5, +2, +0)",3165,【散戶套牢資 / 留意斷頭】,False,False,True
2355,敬鵬,TSE,36.65,37.19,43.81,209,3,"(-887, -109, +209)","(+22, -13, +3)",4620,【散戶套牢資 / 留意斷頭】,False,False,True
2903,遠百,TSE,22.15,22.33,22.26,208,21,"(-6, -18, +208)","(+1, +0, +21)",2868,【散戶套牢資 / 留意斷頭】,False,False,True
3374,精材,OTC,277.0,292.8,345.45,208,-3,"(-301, -1081, +208)","(-112, -121, -3)",12024,【散戶套牢資 / 留意斷頭】,False,False,True
6290,良維,OTC,208.0,209.6,250.07,207,9,"(-580, -247, +207)","(+11, -13, +9)",2884,【散戶套牢資 / 留意斷頭】,False,False,True
1708,東鹼,TSE,48.25,48.8,54.36,206,-1,"(-759, -18, +206)","(-21, -15, -1)",3627,【散戶套牢資 / 留意斷頭】,False,False,True
1216,統一,TSE,73.8,74.63,75.25,203,1,"(-33, +2, +203)","(+0, +1, +1)",24838,【散戶套牢資 / 留意斷頭】,False,False,True
2327,國巨*,TSE,502.0,530.7,723.12,202,64,"(-785, -3558, +202)","(-602, -55, +64)",49451,【散戶套牢資 / 留意斷頭】,False,False,True
6213,聯茂,TSE,263.0,267.0,332.88,195,6,"(-1543, +223, +195)","(-178, -97, +6)",13476,【散戶套牢資 / 留意斷頭】,False,False,True
1210,大成,TSE,56.0,57.24,57.54,191,0,"(-23, -39, +191)","(+0, +0, +0)",2497,【散戶套牢資 / 留意斷頭】,False,False,True
9904,寶成,TSE,23.95,24.08,24.27,191,141,"(-460, -69, +191)","(+6, +0, +141)",20268,【散戶套牢資 / 留意斷頭】,False,False,True
8996,高力,TSE,855.0,878.6,1089.35,189,7,"(-177, -93, +189)","(-21, -27, +7)",2774,【散戶套牢資 / 留意斷頭】,False,False,True
4707,磐亞,OTC,23.2,26.54,34.59,181,-135,"(+164, +53, +181)","(-107, -84, -135)",4951,【散戶套牢資 / 留意斷頭】,False,False,True
2466,冠西電,TSE,91.1,92.42,102.95,180,0,"(+9, +67, +180)","(-57, +11, +0)",2680,【散戶套牢資 / 留意斷頭】,False,False,True
1309,台達化,TSE,12.5,12.79,14.26,179,1,"(-576, -183, +179)","(-83, -162, +1)",3670,【散戶套牢資 / 留意斷頭】,False,False,True
1434,福懋,TSE,17.25,17.74,18.29,177,2,"(-199, -334, +177)","(-25, -1, +2)",4780,【散戶套牢資 / 留意斷頭】,False,False,True
3045,台灣大,TSE,112.5,113.5,111.4,176,-16,"(+521, -73, +176)","(-40, +9, -16)",13996,一般資增,False,False,False
6620,漢達,OTC,87.9,89.62,91.84,175,0,"(+51, -41, +175)","(+0, +5, +0)",1831,【散戶套牢資 / 留意斷頭】,False,False,True
6176,瑞儀,TSE,82.3,84.52,87.41,166,25,"(-187, -68, +166)","(+66, +5, +25)",8113,【散戶套牢資 / 留意斷頭】,False,False,True
2501,國建,TSE,22.0,22.26,22.49,164,6,"(-13, +37, +164)","(-3, +0, +6)",2977,【散戶套牢資 / 留意斷頭】,False,False,True
3088,艾訊,OTC,118.0,129.2,136.18,162,-286,"(-420, -39, +162)","(+13, +279, -286)",3314,【散戶套牢資 / 留意斷頭】,False,False,True
3707,漢磊,OTC,52.5,53.97,69.42,159,-3,"(-1382, -163, +159)","(-271, -74, -3)",5741,【散戶套牢資 / 留意斷頭】,False,False,True
4960,誠美材,TSE,19.2,19.3,21.94,158,0,"(-768, -65, +158)","(-8, +4, +0)",2719,【散戶套牢資 / 留意斷頭】,False,False,True
6442,光聖,TSE,1155.0,1175.0,1335.85,158,8,"(-108, -237, +158)","(+136, -134, +8)",1814,【散戶套牢資 / 留意斷頭】,False,False,True
1218,泰山,TSE,15.95,15.97,16.38,157,-7,"(+86, -133, +157)","(-1, +0, -7)",1849,【散戶套牢資 / 留意斷頭】,False,False,True
4722,國精化,TSE,170.5,177.3,225.85,156,26,"(-654, -249, +156)","(-1, +3, +26)",1248,【散戶套牢資 / 留意斷頭】,False,False,True
4764,雙鍵,TSE,260.0,265.0,297.79,152,1,"(-329, -422, +152)","(-15, +10, +1)",3006,【散戶套牢資 / 留意斷頭】,False,False,True
9939,宏全,TSE,128.0,128.8,126.95,148,0,"(-53, +44, +148)","(+0, +0, +0)",1873,一般資增,False,False,False
2504,國產,TSE,31.2,31.54,31.6,144,9,"(-71, -6, +144)","(+2, +0, +9)",2222,【散戶套牢資 / 留意斷頭】,False,False,True
1305,華夏,TSE,11.1,11.18,12.41,137,3,"(-229, +34, +137)","(-87, +55, +3)",3125,【散戶套牢資 / 留意斷頭】,False,False,True
4541,晟田,OTC,60.0,61.5,66.38,137,-5,"(-383, -265, +137)","(-1, -40, -5)",6780,【散戶套牢資 / 留意斷頭】,False,False,True
1609,大亞,TSE,33.85,34.02,37.66,133,0,"(-327, -537, +133)","(-8, -8, +0)",4345,【散戶套牢資 / 留意斷頭】,False,False,True
3577,泓格,OTC,117.0,122.7,131.95,130,2,"(-341, -330, +130)","(+12, -2, +2)",1572,【散戶套牢資 / 留意斷頭】,False,False,True
6207,雷科,OTC,94.7,96.84,123.66,129,-90,"(-585, -58, +129)","(-41, +23, -90)",5879,【散戶套牢資 / 留意斷頭】,False,False,True
2401,凌陽,TSE,24.85,25.15,28.98,127,5,"(-407, -69, +127)","(-8, +4, +5)",4437,【散戶套牢資 / 留意斷頭】,False,False,True
4142,國光生,TSE,16.55,16.71,17.13,124,0,"(-92, +180, +124)","(+1, -2, +0)",1373,【散戶套牢資 / 留意斷頭】,False,False,True
3491,昇達科,OTC,969.0,1032.4,1194.58,123,-67,"(-379, -153, +123)","(+0, +83, -67)",2340,【散戶套牢資 / 留意斷頭】,False,False,True
2379,瑞昱,TSE,683.0,722.2,752.0,121,-14,"(-78, -66, +121)","(+27, +102, -14)",6428,【散戶套牢資 / 留意斷頭】,False,False,True
4743,合一,OTC,41.75,43.01,49.14,119,-68,"(-438, +74, +119)","(-8, -5, -68)",2223,【散戶套牢資 / 留意斷頭】,False,False,True
8064,東捷,OTC,91.9,92.38,115.92,119,7,"(-737, -189, +119)","(-136, -69, +7)",3488,【散戶套牢資 / 留意斷頭】,False,False,True
1795,美時,TSE,175.0,176.8,192.15,118,-3,"(-83, -106, +118)","(-6, +1, -3)",1639,【散戶套牢資 / 留意斷頭】,False,False,True
1727,中華化,TSE,67.8,68.52,82.37,116,-10,"(-985, -178, +116)","(-10, -48, -10)",2264,【散戶套牢資 / 留意斷頭】,False,False,True
8021,尖點,TSE,323.0,335.1,436.05,115,6,"(-607, -1077, +115)","(-38, -109, +6)",4166,【散戶套牢資 / 留意斷頭】,False,False,True
3715,定穎投控,TSE,99.9,101.36,128.77,114,-234,"(-2164, +405, +114)","(+68, +161, -234)",6484,【散戶套牢資 / 留意斷頭】,False,False,True
6456,GIS-KY,TSE,54.9,55.98,65.02,110,5,"(-1147, -322, +110)","(+10, -45, +5)",3065,【散戶套牢資 / 留意斷頭】,False,False,True
6446,藥華藥,TSE,1060.0,1095.0,1205.51,106,8,"(-300, -147, +106)","(+3, -9, +8)",2894,【散戶套牢資 / 留意斷頭】,False,False,True
3376,新日興,TSE,171.0,172.8,187.97,103,-16,"(-1057, -116, +103)","(+28, -25, -16)",3821,【散戶套牢資 / 留意斷頭】,False,False,True
2548,華固,TSE,97.4,98.54,97.39,102,0,"(-21, -39, +102)","(+0, +0, +0)",1347,一般資增,False,False,False
8383,千附,OTC,68.5,72.16,76.47,101,18,"(-273, -315, +101)","(-26, -31, +18)",1779,【散戶套牢資 / 留意斷頭】,False,False,True
3016,嘉晶,TSE,79.9,82.12,106.35,100,-113,"(-200, -221, +100)","(-188, -131, -113)",4860,【散戶套牢資 / 留意斷頭】,False,False,True
2913,農林,TSE,10.95,11.04,11.24,99,9,"(-57, -355, +99)","(+3, +6, +9)",2818,【散戶套牢資 / 留意斷頭】,False,False,True
3024,憶聲,TSE,12.1,12.42,12.84,99,-2,"(+223, +52, +99)","(+0, -3, -2)",1489,【散戶套牢資 / 留意斷頭】,False,False,True
3413,京鼎,TSE,298.0,301.3,334.1,99,-1,"(-665, -148, +99)","(-3, +4, -1)",2711,【散戶套牢資 / 留意斷頭】,False,False,True
3033,威健,TSE,44.3,44.95,49.07,97,-21,"(-1127, -15, +97)","(-232, -46, -21)",7060,【散戶套牢資 / 留意斷頭】,False,False,True
1905,華紙,TSE,12.65,12.89,14.44,96,-13,"(-288, -69, +96)","(-249, -2, -13)",2924,【散戶套牢資 / 留意斷頭】,False,False,True
8926,台汽電,TSE,59.0,60.8,67.64,95,-20,"(-669, -139, +95)","(+19, -4, -20)",5065,【散戶套牢資 / 留意斷頭】,False,False,True
1402,遠東新,TSE,27.15,27.28,27.07,94,14,"(-532, -305, +94)","(-14, -4, +14)",16302,一般資增,False,False,False
1102,亞泥,TSE,33.0,33.02,33.03,89,-4,"(+5, -104, +89)","(+2, +5, -4)",14438,【散戶套牢資 / 留意斷頭】,False,False,True
2408,南亞科,TSE,360.5,374.1,410.23,89,-198,"(-5671, -2629, +89)","(-628, -656, -198)",63950,【散戶套牢資 / 留意斷頭】,False,False,True
6547,高端疫苗,OTC,45.8,46.19,46.81,88,-59,"(+107, +27, +88)","(-10, +4, -59)",1970,【散戶套牢資 / 留意斷頭】,False,False,True
9907,統一實,TSE,15.0,15.18,15.21,86,-10,"(-19, +43, +86)","(+0, +40, -10)",4091,【散戶套牢資 / 留意斷頭】,False,False,True
9921,巨大,TSE,84.5,85.7,82.19,86,-21,"(-77, +16, +86)","(+29, +10, -21)",2418,一般資增,False,False,False
2399,映泰,TSE,33.1,33.55,40.72,79,33,"(-970, -178, +79)","(-46, -12, +33)",2455,【散戶套牢資 / 留意斷頭】,False,False,True
3363,上詮,OTC,480.5,508.0,557.8,78,21,"(-203, -228, +78)","(-116, -56, +21)",3086,【散戶套牢資 / 留意斷頭】,False,False,True
6719,力智,TSE,199.0,203.4,237.01,77,-1,"(-326, -135, +77)","(+3, +1, -1)",1784,【散戶套牢資 / 留意斷頭】,False,False,True
1319,東陽,TSE,71.2,71.24,73.96,76,-2,"(-80, -92, +76)","(+2, +0, -2)",3304,【散戶套牢資 / 留意斷頭】,False,False,True
5434,崇越,TSE,500.0,505.4,529.0,73,-2,"(-44, -8, +73)","(+0, +0, -2)",1277,【散戶套牢資 / 留意斷頭】,False,False,True
1904,正隆,TSE,20.95,21.23,22.11,72,-1,"(+54, -122, +72)","(-20, +0, -1)",1819,【散戶套牢資 / 留意斷頭】,False,False,True
6127,九豪,OTC,45.95,47.09,61.67,72,3,"(-469, -70, +72)","(-11, +12, +3)",3632,【散戶套牢資 / 留意斷頭】,False,False,True
2340,台亞,TSE,27.4,27.56,32.92,69,-7,"(-554, -145, +69)","(-31, +1, -7)",3279,【散戶套牢資 / 留意斷頭】,False,False,True
8114,振樺電,TSE,195.5,205.5,205.32,68,-19,"(-124, -95, +68)","(+3, +5, -19)",1761,【散戶套牢資 / 留意斷頭】,False,False,True
3704,合勤控,TSE,41.4,42.41,45.56,67,-1,"(+162, -7, +67)","(-10, +10, -1)",2154,【散戶套牢資 / 留意斷頭】,False,False,True
8131,福懋科,TSE,56.2,56.74,69.16,64,-24,"(-785, -62, +64)","(-127, +34, -24)",5293,【散戶套牢資 / 留意斷頭】,False,False,True
3030,德律,TSE,268.5,268.5,290.18,62,-5,"(-335, -124, +62)","(-10, -13, -5)",2154,【散戶套牢資 / 留意斷頭】,False,False,True
3305,昇貿,TSE,98.4,98.52,113.52,62,1,"(-571, -140, +62)","(+42, -3, +1)",2007,【散戶套牢資 / 留意斷頭】,False,False,True
6830,汎銓,TSE,346.0,349.5,378.6,62,14,"(-289, -247, +62)","(+67, -105, +14)",1980,【散戶套牢資 / 留意斷頭】,False,False,True
3594,磐儀,OTC,50.0,51.62,51.93,60,-12,"(-69, +50, +60)","(+20, -30, -12)",1972,【散戶套牢資 / 留意斷頭】,False,False,True
3680,家登,OTC,399.0,402.9,471.82,60,3,"(-347, -27, +60)","(+0, -15, +3)",1534,【散戶套牢資 / 留意斷頭】,False,False,True
3498,陽程,OTC,90.0,95.36,113.44,58,-38,"(-190, -13, +58)","(+7, +2, -38)",1683,【散戶套牢資 / 留意斷頭】,False,False,True
6174,安��,OTC,39.5,40.11,50.87,58,-14,"(-123, +51, +58)","(-11, +13, -14)",2063,【散戶套牢資 / 留意斷頭】,False,False,True
6187,萬潤,OTC,929.0,932.2,991.5,56,0,"(-195, -76, +56)","(+0, +0, +0)",2573,【散戶套牢資 / 留意斷頭】,False,False,True
4903,聯光通,OTC,34.6,35.87,37.39,55,-15,"(-120, -92, +55)","(+21, -15, -15)",2741,【散戶套牢資 / 留意斷頭】,False,False,True
9914,美利達,TSE,76.8,77.92,77.66,53,-72,"(+12, -31, +53)","(+12, +16, -72)",3231,【散戶套牢資 / 留意斷頭】,False,False,True
2912,統一超,TSE,224.0,229.04,231.57,52,4,"(-15, +8, +52)","(+0, +0, +4)",4766,【散戶套牢資 / 留意斷頭】,False,False,True
1809,中釉,TSE,32.2,32.88,41.19,50,-8,"(-599, +118, +50)","(+5, +47, -8)",1898,【散戶套牢資 / 留意斷頭】,False,False,True
2338,光罩,TSE,36.7,36.95,43.62,49,-11,"(-811, -74, +49)","(-31, +14, -11)",2215,【散戶套牢資 / 留意斷頭】,False,False,True
8016,矽創,TSE,266.5,270.5,304.38,49,2,"(-158, -3, +49)","(+1, -5, +2)",1353,【散戶套牢資 / 留意斷頭】,False,False,True
2106,建大,TSE,18.15,18.22,17.88,48,0,"(-52, +6, +48)","(+3, -1, +0)",1890,一般資增,False,False,False
6177,達麗,TSE,47.3,47.43,46.96,48,-3,"(-83, +55, +48)","(+0, +0, -3)",1490,一般資增,False,False,False
2472,立隆電,TSE,220.0,227.7,299.2,47,2,"(-940, -66, +47)","(+9, +7, +2)",4072,【散戶套牢資 / 留意斷頭】,False,False,True
4977,眾達-KY,TSE,117.0,118.6,136.12,47,5,"(-339, -320, +47)","(+25, -41, +5)",2676,【散戶套牢資 / 留意斷頭】,False,False,True
8182,加高,OTC,36.45,36.56,43.68,47,-4,"(-190, -10, +47)","(+2, +23, -4)",1626,【散戶套牢資 / 留意斷頭】,False,False,True
2342,茂矽,TSE,32.15,33.43,43.5,46,-5,"(-627, -122, +46)","(+72, -60, -5)",2661,【散戶套牢資 / 留意斷頭】,False,False,True
5351,鈺創,OTC,72.7,73.56,87.83,43,-2,"(-1194, +274, +43)","(-479, -104, -2)",13178,【散戶套牢資 / 留意斷頭】,False,False,True
1308,亞聚,TSE,12.55,12.73,14.06,42,-1,"(-629, +3, +42)","(+7, -9, -1)",3039,【散戶套牢資 / 留意斷頭】,False,False,True
4513,福裕,OTC,16.95,17.91,19.2,40,-3,"(-155, +15, +40)","(-5, +0, -3)",1502,【散戶套牢資 / 留意斷頭】,False,False,True
5340,建榮,OTC,61.2,61.58,73.53,40,-13,"(-454, +5, +40)","(-1, -6, -13)",1301,【散戶套牢資 / 留意斷頭】,False,False,True
3714,富采,TSE,48.05,48.3,55.66,37,-48,"(-2153, +151, +37)","(+27, -21, -48)",7465,【散戶套牢資 / 留意斷頭】,False,False,True
2009,第一銅,TSE,35.1,35.54,37.02,36,7,"(-250, -62, +36)","(+14, -1, +7)",1929,【散戶套牢資 / 留意斷頭】,False,False,True
4114,健喬,OTC,29.0,29.2,29.63,33,9,"(+163, +67, +33)","(+1, +0, +9)",1406,【散戶套牢資 / 留意斷頭】,False,False,True
2520,冠德,TSE,34.65,34.95,35.27,32,0,"(-45, +4, +32)","(+1, +2, +0)",1588,【散戶套牢資 / 留意斷頭】,False,False,True
5009,榮剛,OTC,31.8,32.21,33.48,31,-4,"(-61, +48, +31)","(+218, +3, -4)",4226,【散戶套牢資 / 留意斷頭】,False,False,True
9938,百和,TSE,45.6,46.25,46.27,29,0,"(-234, -48, +29)","(-2, +0, +0)",2082,【散戶套牢資 / 留意斷頭】,False,False,True
6265,方土昶,OTC,42.4,42.73,48.31,28,0,"(-697, -78, +28)","(-8, +0, +0)",2050,【散戶套牢資 / 留意斷頭】,False,False,True
5269,祥碩,TSE,1315.0,1382.0,1424.57,27,-14,"(-76, +50, +27)","(+110, +103, -14)",1205,【散戶套牢資 / 留意斷頭】,False,False,True
8086,宏捷科,OTC,110.0,110.6,124.2,27,-4,"(-777, -112, +27)","(-1, +1, -4)",2614,【散戶套牢資 / 留意斷頭】,False,False,True
2352,佳世達,TSE,27.35,27.44,29.94,26,6,"(-605, -132, +26)","(-6, -19, +6)",6743,【散戶套牢資 / 留意斷頭】,False,False,True
2530,華建,TSE,19.9,20.34,19.77,26,-6,"(-30, +11, +26)","(+2, +16, -6)",1431,一般資增,False,False,False
1215,卜蜂,TSE,104.0,105.8,109.92,25,0,"(-5, -10, +25)","(-1, +0, +0)",1244,【散戶套牢資 / 留意斷頭】,False,False,True
1722,台肥,TSE,45.8,45.93,47.03,25,1,"(+0, -22, +25)","(+3, +2, +1)",2837,【散戶套牢資 / 留意斷頭】,False,False,True
3081,聯亞,OTC,1630.0,1634.0,1693.37,25,12,"(-201, -39, +25)","(+11, -14, +12)",4109,【散戶套牢資 / 留意斷頭】,False,False,True
2457,飛宏,TSE,21.15,21.66,25.27,23,-10,"(-762, -1812, +23)","(+0, +8, -10)",3255,【散戶套牢資 / 留意斷頭】,False,False,True
2474,可成,TSE,183.0,183.0,189.85,22,-8,"(-652, -201, +22)","(+21, +0, -8)",3017,【散戶套牢資 / 留意斷頭】,False,False,True
9933,中鼎,TSE,35.25,37.25,39.66,22,1,"(-8, +39, +22)","(-2, +0, +1)",3399,【散戶套牢資 / 留意斷頭】,False,False,True
2302,麗正,TSE,36.75,36.75,42.52,21,4,"(-239, -111, +21)","(+62, -62, +4)",2869,【散戶套牢資 / 留意斷頭】,False,False,True
2393,億光,TSE,62.5,62.56,67.04,21,0,"(-329, -10, +21)","(-10, +0, +0)",2974,【散戶套牢資 / 留意斷頭】,False,False,True
6175,立敦,OTC,71.0,71.72,91.2,21,26,"(-438, +448, +21)","(+1, +10, +26)",2008,【散戶套牢資 / 留意斷頭】,False,False,True
1517,利奇,TSE,11.4,11.52,11.3,20,-1,"(+94, +53, +20)","(+17, -16, -1)",1269,一般資增,False,False,False
4532,瑞智,TSE,23.65,23.77,25.26,19,0,"(-313, -55, +19)","(+0, +0, +0)",1293,【散戶套牢資 / 留意斷頭】,False,False,True
5608,四維航,TSE,13.05,13.19,13.95,19,-2,"(-151, +22, +19)","(-1, +2, -2)",1486,【散戶套牢資 / 留意斷頭】,False,False,True
8028,昇陽半導體,TSE,245.0,263.1,298.9,19,-66,"(-118, -361, +19)","(-14, -35, -66)",1924,【散戶套牢資 / 留意斷頭】,False,False,True
4123,晟德,OTC,37.75,37.96,38.26,19,0,"(-204, -14, +19)","(-57, -8, +0)",1721,【散戶套牢資 / 留意斷頭】,False,False,True
2485,兆赫,TSE,35.75,36.26,43.88,18,-86,"(-1759, -355, +18)","(+55, +150, -86)",5345,【散戶套牢資 / 留意斷頭】,False,False,True
4564,元翎,TSE,16.5,16.54,18.68,16,2,"(-195, -102, +16)","(-11, -1, +2)",1497,【散戶套牢資 / 留意斷頭】,False,False,True
5871,中租-KY,TSE,111.5,111.64,110.72,15,-7,"(-12, -191, +15)","(+3, +8, -7)",10734,一般資增,False,False,False
1227,佳格,TSE,29.25,29.54,28.94,14,0,"(+22, +9, +14)","(+3, -2, +0)",2041,一般資增,False,False,False
1229,聯華,TSE,40.35,40.86,40.69,14,4,"(-12, -36, +14)","(+9, -6, +4)",2361,【散戶套牢資 / 留意斷頭】,False,False,True
4904,遠傳,TSE,105.0,106.1,101.05,13,2,"(+64, +1, +13)","(+0, +1, +2)",14186,一般資增,False,False,False
9958,世紀鋼,TSE,104.5,104.8,110.05,13,5,"(-482, -151, +13)","(+0, -3, +5)",1959,【散戶套牢資 / 留意斷頭】,False,False,True
2645,長榮航太,TSE,183.0,184.1,212.96,12,-2,"(-133, +2, +12)","(+3, -2, -2)",2977,【散戶套牢資 / 留意斷頭】,False,False,True
4128,中天,OTC,13.85,14.19,15.72,11,-2,"(-185, -142, +11)","(-7, +37, -2)",1510,【散戶套牢資 / 留意斷頭】,False,False,True
8046,南電,TSE,920.0,937.4,1133.35,10,15,"(-55, -293, +10)","(-41, -61, +15)",16411,【散戶套牢資 / 留意斷頭】,False,False,True
1590,亞德客-KY,TSE,1325.0,1359.0,1332.81,9,0,"(-52, -2, +9)","(+0, +0, +0)",1290,【散戶套牢資 / 留意斷頭】,False,False,True
2630,亞航,TSE,48.3,48.63,53.98,9,7,"(-436, -155, +9)","(+7, -34, +7)",3744,【散戶套牢資 / 留意斷頭】,False,False,True
2637,慧洋-KY,TSE,78.3,80.2,81.38,9,1,"(-228, -53, +9)","(-40, -12, +1)",2219,【散戶套牢資 / 留意斷頭】,False,False,True
4167,松瑞藥,OTC,16.9,17.32,18.38,9,-3,"(+32, -148, +9)","(+1, +0, -3)",1387,【散戶套牢資 / 留意斷頭】,False,False,True
9910,豐泰,TSE,68.4,69.58,68.3,8,-8,"(-159, -50, +8)","(+8, -7, -8)",1730,一般資增,False,False,False
3322,建舜電,OTC,10.9,11.26,12.54,8,-1,"(-1076, -64, +8)","(+0, +1, -1)",1219,【散戶套牢資 / 留意斷頭】,False,False,True
3624,光頡,OTC,62.5,65.54,102.74,7,61,"(-268, -213, +7)","(-6, +0, +61)",1660,【散戶套牢資 / 留意斷頭】,False,False,True
3031,佰鴻,TSE,21.0,21.11,25.81,4,-1,"(-1389, -69, +4)","(+4, +3, -1)",1207,【散戶套牢資 / 留意斷頭】,False,False,True
2034,允強,TSE,18.4,18.69,19.35,3,-1,"(+60, -6, +3)","(+1, +1, -1)",1665,【散戶套牢資 / 留意斷頭】,False,False,True
6517,保勝光學,OTC,62.4,62.6,66.71,1,-14,"(-123, -44, +1)","(+0, +5, -14)",1493,【散戶套牢資 / 留意斷頭】,False,False,True
